Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-13T01:46:11.584461,443,623,3164,25.711963882618512,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-13T01:46:12.955522,473,632,5652,43.017336152219876,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-13T01:46:14.150512,206,286,1575,27.524271844660195,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-13T01:46:15.505855,210,331,1424,24.41142857142857,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-13T01:46:16.875795,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-13T01:46:18.067048,125,180,615,17.712,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-13T01:46:19.277211,211,278,1050,17.914691943127963,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-13T01:46:20.650713,91,111,768,30.382417582417585,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-13T01:46:21.863193,186,272,1110,21.483870967741936,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-13T01:46:23.211508,193,236,967,18.037305699481866,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-13T02:16:24.531718,346,442,2252,23.431213872832373,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-13T02:16:25.917524,147,192,1103,27.012244897959185,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-13T02:16:27.125832,415,623,3164,27.44674698795181,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-13T02:16:28.489492,441,632,5652,46.138775510204084,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-13T02:16:29.864336,208,286,1575,27.259615384615387,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-13T02:16:31.235896,213,331,1424,24.067605633802817,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-13T02:16:32.609430,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-13T02:16:33.998419,120,180,615,18.45,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-13T02:16:35.368021,208,278,1050,18.173076923076923,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-13T02:16:36.716731,87,111,768,31.779310344827586,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-13T02:16:37.911779,192,272,1110,20.8125,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-13T02:16:39.302268,186,236,967,18.716129032258063,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-13T02:46:40.838305,327,442,2252,24.792660550458717,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-13T02:46:42.214359,146,192,1103,27.197260273972603,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-13T02:46:43.585352,404,623,3164,28.194059405940596,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-13T02:46:44.958339,445,632,5652,45.724044943820225,32.19493670886076
