Street Name,dia,hora,Current Speed (km/h)
Av. Nuevo León,2024-09-18,19,20.049240494978477
Av. Nuevo León,2024-09-18,20,20.64695808180744
Av. Nuevo León,2024-09-18,21,22.672744056790666
Av. Nuevo León,2024-09-18,22,23.44620407432072
Av. Nuevo León,2024-09-18,23,24.74471976683348
Av. Nuevo León,2024-09-19,0,25.70341484915763
Av. Nuevo León,2024-09-19,1,26.309859922965465
Av. Nuevo León,2024-09-19,2,27.172267653546225
Av. Nuevo León,2024-09-19,3,28.13867023774052
Av. Nuevo León,2024-09-19,4,28.228094487671953
Av. Nuevo León,2024-09-19,5,30.879013219322815
Av. Nuevo León,2024-09-19,6,29.63015661680009
Av. Nuevo León,2024-09-19,7,24.3647379855574
Av. Nuevo León,2024-09-19,8,19.292206272709592
Av. Nuevo León,2024-09-19,9,18.220711538461536
Av. Nuevo León,2024-09-19,10,18.64847934338613
Av. Nuevo León,2024-09-19,11,17.07576238821817
Av. Nuevo León,2024-09-19,12,17.482556142656655
Av. Nuevo León,2024-09-19,13,19.311364868815154
Av. Nuevo León,2024-09-19,14,18.952579103481227
Av. Nuevo León,2024-09-19,15,18.85801312942565
Av. Nuevo León,2024-09-19,16,19.81644663007899
Av. Nuevo León,2024-09-19,17,20.36502379845744
Av. Nuevo León,2024-09-19,18,19.171607125510526
Av. Nuevo León,2024-09-19,19,19.352160801620624
Av. Nuevo León,2024-09-19,20,19.74992938259491
Av. Nuevo León,2024-09-19,21,20.662196922110553
Av. Nuevo León,2024-09-19,22,21.758977342245384
Av. Nuevo León,2024-09-19,23,22.567451098813905
Av. Nuevo León,2024-09-20,0,24.114269454974607
Av. Nuevo León,2024-09-20,1,25.51762866806503
Av. Nuevo León,2024-09-20,2,26.524138655423812
Av. Nuevo León,2024-09-20,3,27.35423625075916
Av. Nuevo León,2024-09-20,4,29.569692349027612
Av. Nuevo León,2024-09-20,5,29.774322670007237
Av. Nuevo León,2024-09-20,6,28.247320858635273
Av. Nuevo León,2024-09-20,7,23.091770460358056
Av. Nuevo León,2024-09-20,8,19.85016659825768
Av. Nuevo León,2024-09-20,9,18.47586542095089
Av. Nuevo León,2024-09-20,10,19.24421138211382
Av. Nuevo León,2024-09-20,11,19.066827619507485
Av. Nuevo León,2024-09-20,12,18.838561851684492
Av. Nuevo León,2024-09-20,13,18.59771163903224
Av. Nuevo León,2024-09-20,14,18.77653477704114
Av. Nuevo León,2024-09-20,15,17.481226027103443
Av. Nuevo León,2024-09-20,16,18.552142676653546
Av. Nuevo León,2024-09-20,17,18.558780512204883
Av. Nuevo León,2024-09-20,18,19.33782857624655
Av. Nuevo León,2024-09-20,19,18.86842691153852
Av. Nuevo León,2024-09-20,20,18.579550790102246
Av. Nuevo León,2024-09-20,21,20.468419402758638
Av. Nuevo León,2024-09-20,22,22.10435054902565
Av. Nuevo León,2024-09-20,23,22.28434972825464
Av. Nuevo León,2024-09-21,0,22.96826420695323
Av. Nuevo León,2024-09-21,1,24.547995209059234
Av. Nuevo León,2024-09-21,2,24.565625889446483
Av. Nuevo León,2024-09-21,3,26.638392568280764
Av. Nuevo León,2024-09-21,4,27.483863191464057
Av. Nuevo León,2024-09-21,5,27.87644783787641
Av. Nuevo León,2024-09-21,6,27.860308631144374
Av. Nuevo León,2024-09-21,7,26.887469421665095
Av. Nuevo León,2024-09-21,8,24.140985080257327
Av. Nuevo León,2024-09-21,9,22.79826575101559
Av. Nuevo León,2024-09-21,10,20.52021057450713
Av. Nuevo León,2024-09-21,11,20.301489089004303
Av. Nuevo León,2024-09-21,12,19.099108361419955
Av. Nuevo León,2024-09-21,13,18.427196086663276
Av. Nuevo León,2024-09-21,14,18.60704080278785
Av. Nuevo León,2024-09-21,15,17.91859180269272
Av. Nuevo León,2024-09-21,16,19.512690950116596
Av. Nuevo León,2024-09-21,17,19.450675704467763
Av. Nuevo León,2024-09-21,18,19.69449899985364
Av. Nuevo León,2024-09-21,19,19.577111352617372
Av. Nuevo León,2024-09-21,20,20.39282479023494
Av. Nuevo León,2024-09-21,21,21.19181945126089
Av. Nuevo León,2024-09-21,22,21.655268565688456
Av. Nuevo León,2024-09-21,23,23.3991888479816
Av. Nuevo León,2024-09-22,0,23.34937036669298
Av. Nuevo León,2024-09-22,1,23.804174565152827
Av. Nuevo León,2024-09-22,2,25.28646123016977
Av. Nuevo León,2024-09-22,3,25.33880436389392
Av. Nuevo León,2024-09-22,4,26.877808725415377
Av. Nuevo León,2024-09-22,5,27.63895327846281
Av. Nuevo León,2024-09-22,6,28.921456830041144
Av. Nuevo León,2024-09-22,7,30.252450343773873
Av. Nuevo León,2024-09-22,8,28.322431264935997
Av. Nuevo León,2024-09-22,9,26.208175147221198
Av. Nuevo León,2024-09-22,10,22.920472506568373
Av. Nuevo León,2024-09-22,11,21.598863744367463
Av. Nuevo León,2024-09-22,12,21.044570360399852
Av. Nuevo León,2024-09-22,13,20.692027030553703
Av. Nuevo León,2024-09-22,14,21.72418064364838
Av. Nuevo León,2024-09-22,15,22.435692783576165
Av. Nuevo León,2024-09-22,16,22.258130280500758
Av. Nuevo León,2024-09-22,17,22.373686781193335
Av. Nuevo León,2024-09-22,18,22.157307475573287
Av. Nuevo León,2024-09-22,19,21.679982480132033
Av. Nuevo León,2024-09-22,20,23.037016967794784
Av. Nuevo León,2024-09-22,21,23.616945509309964
Av. Nuevo León,2024-09-22,22,25.153670443369595
Av. Nuevo León,2024-09-22,23,25.759860916912043
Av. Nuevo León,2024-09-23,0,28.07760977630489
Av. Nuevo León,2024-09-23,1,28.987802918790287
Av. Nuevo León,2024-09-23,2,28.38095814930025
Av. Nuevo León,2024-09-23,3,29.094098300228087
Av. Nuevo León,2024-09-23,4,29.86078071182549
Av. Nuevo León,2024-09-23,5,30.02698064155282
Av. Nuevo León,2024-09-23,6,26.787617855207607
Av. Nuevo León,2024-09-23,7,22.24870040849905
Av. Nuevo León,2024-09-23,8,18.025193274440863
Av. Nuevo León,2024-09-23,9,18.61954639465287
Av. Nuevo León,2024-09-23,10,17.421047269819823
Av. Nuevo León,2024-09-23,11,19.418218019556903
Av. Nuevo León,2024-09-23,12,20.475775356101344
Av. Nuevo León,2024-09-23,13,20.06732695914211
Av. Nuevo León,2024-09-23,14,19.64449012415457
Av. Nuevo León,2024-09-23,15,18.892295480274704
Av. Nuevo León,2024-09-23,16,19.745900319667477
Av. Nuevo León,2024-09-23,17,21.403390396331428
Av. Nuevo León,2024-09-23,18,20.190966319914168
Av. Nuevo León,2024-09-23,19,21.84059792232322
Av. Nuevo León,2024-09-23,20,22.28606160866095
Av. Nuevo León,2024-09-23,21,22.667537386999598
Av. Nuevo León,2024-09-23,22,23.629175929085832
Av. Nuevo León,2024-09-23,23,23.763584474415108
Av. Nuevo León,2024-09-24,0,25.631718974554882
Av. Nuevo León,2024-09-24,1,25.882448165424478
Av. Nuevo León,2024-09-24,2,27.450699603644768
Av. Nuevo León,2024-09-24,3,27.801421413672948
Av. Nuevo León,2024-09-24,4,28.48671888022392
Av. Nuevo León,2024-09-24,5,29.05216015575622
Av. Nuevo León,2024-09-24,6,28.990064538635966
Av. Nuevo León,2024-09-24,7,24.18566719284268
Av. Nuevo León,2024-09-24,8,17.77541285305434
Av. Nuevo León,2024-09-24,9,16.300328986390568
Av. Nuevo León,2024-09-24,10,15.914692663493014
Av. Nuevo León,2024-09-24,11,16.964084601997925
Av. Nuevo León,2024-09-24,12,17.598060863671858
Av. Nuevo León,2024-09-24,13,19.143822194066097
Av. Nuevo León,2024-09-24,14,19.75602890739914
Av. Nuevo León,2024-09-24,15,19.729130526712076
Av. Nuevo León,2024-09-24,16,21.25445634211148
Av. Nuevo León,2024-09-24,17,20.43356952792896
Av. Nuevo León,2024-09-24,18,19.185314023433854
Av. Nuevo León,2024-09-24,19,18.041468319070702
Av. Nuevo León,2024-09-24,20,20.18583427496454
Av. Nuevo León,2024-09-24,21,22.154334695265874
Av. Nuevo León,2024-09-24,22,22.623474447072105
Av. Nuevo León,2024-09-24,23,23.82928100612632
Av. Nuevo León,2024-09-25,0,26.6834760078838
Av. Nuevo León,2024-09-25,1,28.33425150552425
Av. Nuevo León,2024-09-25,2,29.096851697635074
Av. Nuevo León,2024-09-25,3,29.362493215111627
Av. Nuevo León,2024-09-25,4,29.63771472476812
Av. Nuevo León,2024-09-25,5,30.145212370326874
Av. Nuevo León,2024-09-25,6,29.195515447684812
Av. Nuevo León,2024-09-25,7,23.399736193420857
Av. Nuevo León,2024-09-25,8,17.405247529296577
Av. Nuevo León,2024-09-25,9,17.22463871308264
Av. Nuevo León,2024-09-25,10,17.367079471112092
Av. Nuevo León,2024-09-25,11,18.293123506364786
Av. Nuevo León,2024-09-25,12,18.866745156003574
Av. Nuevo León,2024-09-25,13,19.729787971361553
Av. Nuevo León,2024-09-25,14,20.258945320715647
Av. Nuevo León,2024-09-25,15,20.723779418660527
Av. Nuevo León,2024-09-25,16,21.029839303829434
Av. Nuevo León,2024-09-25,17,20.13702720545399
Av. Nuevo León,2024-09-25,18,18.815604263664298
Av. Nuevo León,2024-09-25,19,19.295312075489104
Av. Nuevo León,2024-09-25,20,21.788626444125242
Av. Nuevo León,2024-09-25,21,23.99340228633642
Av. Nuevo León,2024-09-25,22,24.70709093761139
Av. Nuevo León,2024-09-25,23,25.384388514141257
Av. Nuevo León,2024-09-26,0,26.553789341588367
Av. Nuevo León,2024-09-26,1,27.87504611254151
Av. Nuevo León,2024-09-26,2,27.840221509763918
Av. Nuevo León,2024-09-26,3,29.964437012198754
Av. Nuevo León,2024-09-26,4,29.354814827263695
Av. Nuevo León,2024-09-26,5,33.51089498730882
Av. Nuevo León,2024-09-26,6,29.479094492276083
Av. Nuevo León,2024-09-26,7,25.679593978227917
Av. Nuevo León,2024-09-26,8,21.54683606449055
Av. Nuevo León,2024-09-26,9,18.24235619219824
Av. Nuevo León,2024-09-26,10,18.879239811860224
Av. Nuevo León,2024-09-26,11,18.057085140297144
Av. Nuevo León,2024-09-26,12,18.764343933996766
Av. Nuevo León,2024-09-26,13,17.995790532063115
Av. Nuevo León,2024-09-26,14,18.283800651158664
Av. Nuevo León,2024-09-26,15,18.33192887887683
Av. Nuevo León,2024-09-26,16,19.433067902615885
Av. Nuevo León,2024-09-26,17,18.245176106981255
Av. Nuevo León,2024-09-26,18,16.481243849505613
Av. Nuevo León,2024-09-26,19,17.119397984842685
Av. Nuevo León,2024-09-26,20,16.696999903253975
Av. Nuevo León,2024-09-26,21,21.952273458080658
Av. Nuevo León,2024-09-26,22,23.32353390168435
Av. Nuevo León,2024-09-26,23,24.545608885681062
Av. Nuevo León,2024-09-27,0,26.408852121736196
Av. Nuevo León,2024-09-27,1,27.61228397233019
Av. Nuevo León,2024-09-27,2,28.082731286612727
Av. Nuevo León,2024-09-27,3,29.09824197573135
Av. Nuevo León,2024-09-27,4,32.792599767251616
Av. Nuevo León,2024-09-27,5,35.2486742017456
Av. Nuevo León,2024-09-27,6,32.79146232205717
Av. Nuevo León,2024-09-27,7,25.432745231559828
Av. Nuevo León,2024-09-27,8,20.548046306190145
Av. Nuevo León,2024-09-27,9,19.319251567094877
Av. Nuevo León,2024-09-27,10,18.902376471629804
Av. Nuevo León,2024-09-27,11,19.47990033997765
Av. Nuevo León,2024-09-27,12,17.84248996511126
Av. Nuevo León,2024-09-27,13,17.86822820181021
Av. Nuevo León,2024-09-27,14,17.606530847738213
Av. Nuevo León,2024-09-27,15,15.688461997058862
Av. Nuevo León,2024-09-27,16,15.097731214506236
Av. Nuevo León,2024-09-27,17,15.240654089109128
Av. Nuevo León,2024-09-27,18,16.149471323240014
Av. Nuevo León,2024-09-27,19,16.382825385380038
Av. Nuevo León,2024-09-27,20,17.76108064216821
Av. Nuevo León,2024-09-27,21,23.09401727082399
Av. Nuevo León,2024-09-27,22,24.04933643464017
Av. Nuevo León,2024-09-27,23,24.6012241194267
Av. Nuevo León,2024-09-28,0,26.75471876096876
Av. Nuevo León,2024-09-28,1,26.1743560410128
Av. Nuevo León,2024-09-28,2,27.19728553607362
Av. Nuevo León,2024-09-28,3,28.250923916432164
Av. Nuevo León,2024-09-28,4,30.45852462037446
Av. Nuevo León,2024-09-28,5,28.896978591384823
Av. Nuevo León,2024-09-28,6,32.02719564608898
Av. Nuevo León,2024-09-28,7,30.175494810462432
Av. Nuevo León,2024-09-28,8,26.704898849759807
Av. Nuevo León,2024-09-28,9,24.077498455385857
Av. Nuevo León,2024-09-28,10,20.873612655441224
Av. Nuevo León,2024-09-28,11,20.925226765521188
Av. Nuevo León,2024-09-28,12,20.676654461236964
Av. Nuevo León,2024-09-28,13,19.73935265459418
Av. Nuevo León,2024-09-28,14,18.07219422875011
Av. Nuevo León,2024-09-28,15,16.800459726471743
Av. Nuevo León,2024-09-28,16,15.76813457893227
Av. Nuevo León,2024-09-28,17,15.928521924106223
Av. Nuevo León,2024-09-28,18,18.66997406928992
Av. Nuevo León,2024-09-28,19,20.275791297474395
Av. Nuevo León,2024-09-28,20,22.045868672328943
Av. Nuevo León,2024-09-28,21,22.291806908692912
Av. Nuevo León,2024-09-28,22,23.764439583902426
Av. Nuevo León,2024-09-28,23,24.849084359792016
Av. Nuevo León,2024-09-29,0,25.269017457158686
Av. Nuevo León,2024-09-29,1,26.285164059798134
Av. Nuevo León,2024-09-29,2,27.440082191298636
Av. Nuevo León,2024-09-29,3,27.352517255852998
Av. Nuevo León,2024-09-29,4,29.44600090329904
Av. Nuevo León,2024-09-29,5,31.9442156667045
Av. Nuevo León,2024-09-29,6,33.31541663345556
Av. Nuevo León,2024-09-29,7,36.13684576485461
Av. Nuevo León,2024-09-29,8,34.38495442733584
Av. Nuevo León,2024-09-29,9,29.200849199386887
Av. Nuevo León,2024-09-29,10,25.169473364499414
Av. Nuevo León,2024-09-29,11,23.323285147959027
Av. Nuevo León,2024-09-29,12,21.27225880987005
Av. Nuevo León,2024-09-29,13,20.3176207969479
Av. Nuevo León,2024-09-29,14,19.875665943517227
Av. Nuevo León,2024-09-29,15,22.06274643499493
Av. Nuevo León,2024-09-29,16,21.912844336666424
Av. Nuevo León,2024-09-29,17,23.13820739845907
Av. Nuevo León,2024-09-29,18,23.661179523627787
Av. Nuevo León,2024-09-29,19,24.060444060339407
Av. Nuevo León,2024-09-29,20,24.604153176286705
Av. Nuevo León,2024-09-29,21,25.319493932938638
Av. Nuevo León,2024-09-29,22,27.093926098287415
Av. Nuevo León,2024-09-29,23,28.271551592161668
Av. Nuevo León,2024-09-30,0,29.64109110464912
Av. Nuevo León,2024-09-30,1,30.964242203520264
Av. Nuevo León,2024-09-30,2,30.463314616464434
Av. Nuevo León,2024-09-30,3,30.317574234006877
Av. Nuevo León,2024-09-30,4,34.34459088883149
Av. Nuevo León,2024-09-30,5,34.28694068980779
Av. Nuevo León,2024-09-30,6,33.18557758770923
Av. Nuevo León,2024-09-30,7,25.690196706881373
Av. Nuevo León,2024-09-30,8,19.336994227767345
Av. Nuevo León,2024-09-30,9,19.22762183443525
Av. Nuevo León,2024-09-30,10,21.130568921483633
Av. Nuevo León,2024-09-30,11,20.733506223136136
Av. Nuevo León,2024-09-30,12,20.370070060650008
Av. Nuevo León,2024-09-30,13,21.165885707199752
Av. Nuevo León,2024-09-30,14,22.110499500404483
Av. Nuevo León,2024-09-30,15,21.297300395082
Av. Nuevo León,2024-09-30,16,21.751536416832245
Av. Nuevo León,2024-09-30,17,21.764961753700582
Av. Nuevo León,2024-09-30,18,19.47512227867356
Av. Nuevo León,2024-09-30,19,20.761852428033276
Av. Nuevo León,2024-09-30,20,21.211515143186936
Av. Nuevo León,2024-09-30,21,23.814759992578278
Av. Nuevo León,2024-09-30,22,24.681354822272105
Av. Nuevo León,2024-09-30,23,27.23408984797016
Av. Nuevo León,2024-10-01,0,27.153202040757296
Av. Nuevo León,2024-10-01,1,28.077972797625332
Av. Nuevo León,2024-10-01,2,29.11214288016428
Av. Nuevo León,2024-10-01,3,29.47170318899417
Av. Nuevo León,2024-10-01,4,29.84311638791831
Av. Nuevo León,2024-10-01,5,34.16298060655392
Av. Nuevo León,2024-10-01,6,29.24521439492484
Av. Nuevo León,2024-10-01,7,26.56449803231225
Av. Nuevo León,2024-10-01,8,26.384892698337826
Av. Nuevo León,2024-10-01,9,25.703414849157635
Av. Nuevo León,2024-10-01,10,24.858460396597934
Av. Nuevo León,2024-10-01,11,24.028670627292676
Av. Nuevo León,2024-10-01,12,24.95878158465738
Av. Nuevo León,2024-10-01,13,23.343787680650774
Av. Nuevo León,2024-10-01,14,24.202067454951845
Av. Nuevo León,2024-10-01,15,24.480048303239585
Av. Nuevo León,2024-10-01,16,25.460587961611445
Av. Nuevo León,2024-10-01,17,24.509862641068917
Av. Nuevo León,2024-10-01,18,23.278073733827448
Av. Nuevo León,2024-10-01,19,25.468367587974143
Av. Nuevo León,2024-10-01,20,22.985755493369354
Av. Nuevo León,2024-10-01,21,24.803752198223783
Av. Nuevo León,2024-10-01,22,25.627664890073284
Av. Nuevo León,2024-10-01,23,22.434969442322384
Av. Nuevo León,2024-10-02,0,29.099871147857836
Av. Nuevo León,2024-10-02,1,28.368646662584204
Av. Nuevo León,2024-10-02,2,27.767832167832168
Av. Nuevo León,2024-10-02,3,29.972143101287458
Av. Nuevo León,2024-10-02,4,29.41979035179188
Av. Nuevo León,2024-10-02,5,33.72561639908257
Av. Nuevo León,2024-10-02,6,32.156426332288405
Av. Nuevo León,2024-10-02,7,24.939154411764704
Av. Nuevo León,2024-10-02,8,22.433898305084742
Av. Nuevo León,2024-10-02,9,20.95773729946524
Av. Nuevo León,2024-10-02,10,18.301325609420918
Av. Sonora,2024-09-12,18,
Av. Sonora,2024-09-12,19,
Av. Sonora,2024-09-12,20,
Av. Sonora,2024-09-12,21,
Av. Sonora,2024-09-12,22,
Av. Sonora,2024-09-12,23,
Av. Sonora,2024-09-13,0,
Av. Sonora,2024-09-13,1,
Av. Sonora,2024-09-13,2,
Av. Sonora,2024-09-13,3,
Av. Sonora,2024-09-13,4,
Av. Sonora,2024-09-13,5,
Av. Sonora,2024-09-13,6,
Av. Sonora,2024-09-13,7,
Av. Sonora,2024-09-13,8,
Av. Sonora,2024-09-13,9,
Av. Sonora,2024-09-13,10,
Av. Sonora,2024-09-13,11,
Av. Sonora,2024-09-13,12,
Av. Sonora,2024-09-13,13,
Av. Sonora,2024-09-13,14,
Av. Sonora,2024-09-13,15,
Av. Sonora,2024-09-13,16,
Av. Sonora,2024-09-13,17,
Av. Sonora,2024-09-13,18,
Av. Sonora,2024-09-13,19,
Av. Sonora,2024-09-13,20,
Av. Sonora,2024-09-13,21,
Av. Sonora,2024-09-13,22,
Av. Sonora,2024-09-13,23,
Av. Sonora,2024-09-14,0,
Av. Sonora,2024-09-14,1,
Av. Sonora,2024-09-14,2,
Av. Sonora,2024-09-14,3,
Av. Sonora,2024-09-14,4,
Av. Sonora,2024-09-14,5,
Av. Sonora,2024-09-14,6,
Av. Sonora,2024-09-14,7,
Av. Sonora,2024-09-14,8,
Av. Sonora,2024-09-14,9,
Av. Sonora,2024-09-14,10,
Av. Sonora,2024-09-14,11,
Av. Sonora,2024-09-14,12,
Av. Sonora,2024-09-14,13,
Av. Sonora,2024-09-14,14,
Av. Sonora,2024-09-14,15,
Av. Sonora,2024-09-14,16,
Av. Sonora,2024-09-14,17,
Av. Sonora,2024-09-14,18,
Av. Sonora,2024-09-14,19,
Av. Sonora,2024-09-14,20,
Av. Sonora,2024-09-14,21,
Av. Sonora,2024-09-14,22,
Av. Sonora,2024-09-14,23,
Av. Sonora,2024-09-15,0,
Av. Sonora,2024-09-15,1,
Av. Sonora,2024-09-15,2,
Av. Sonora,2024-09-15,3,
Av. Sonora,2024-09-15,4,
Av. Sonora,2024-09-15,5,
Av. Sonora,2024-09-15,6,
Av. Sonora,2024-09-15,7,
Av. Sonora,2024-09-15,8,
Av. Sonora,2024-09-15,9,
Av. Sonora,2024-09-15,10,
Av. Sonora,2024-09-15,11,
Av. Sonora,2024-09-15,12,
Av. Sonora,2024-09-15,13,
Av. Sonora,2024-09-15,14,
Av. Sonora,2024-09-15,15,
Av. Sonora,2024-09-15,16,
Av. Sonora,2024-09-15,17,
Av. Sonora,2024-09-15,18,
Av. Sonora,2024-09-15,19,
Av. Sonora,2024-09-15,20,
Av. Sonora,2024-09-15,21,
Av. Sonora,2024-09-15,22,
Av. Sonora,2024-09-15,23,
Av. Sonora,2024-09-16,0,
Av. Sonora,2024-09-16,1,
Av. Sonora,2024-09-16,2,
Av. Sonora,2024-09-16,3,
Av. Sonora,2024-09-16,4,
Av. Sonora,2024-09-16,5,
Av. Sonora,2024-09-16,6,
Av. Sonora,2024-09-16,7,
Av. Sonora,2024-09-16,8,
Av. Sonora,2024-09-16,9,
Av. Sonora,2024-09-16,10,
Av. Sonora,2024-09-16,11,
Av. Sonora,2024-09-16,12,
Av. Sonora,2024-09-16,13,
Av. Sonora,2024-09-16,14,
Av. Sonora,2024-09-16,15,
Av. Sonora,2024-09-16,16,
Av. Sonora,2024-09-16,17,
Av. Sonora,2024-09-16,18,
Av. Sonora,2024-09-16,19,
Av. Sonora,2024-09-16,20,
Av. Sonora,2024-09-16,21,
Av. Sonora,2024-09-16,22,
Av. Sonora,2024-09-16,23,
Av. Sonora,2024-09-17,0,
Av. Sonora,2024-09-17,1,
Av. Sonora,2024-09-17,2,
Av. Sonora,2024-09-17,3,
Av. Sonora,2024-09-17,4,
Av. Sonora,2024-09-17,5,
Av. Sonora,2024-09-17,6,
Av. Sonora,2024-09-17,7,
Av. Sonora,2024-09-17,8,
Av. Sonora,2024-09-17,9,
Av. Sonora,2024-09-17,10,
Av. Sonora,2024-09-17,11,
Av. Sonora,2024-09-17,12,
Av. Sonora,2024-09-17,13,
Av. Sonora,2024-09-17,14,
Av. Sonora,2024-09-17,15,
Av. Sonora,2024-09-17,16,
Av. Sonora,2024-09-17,17,
Av. Sonora,2024-09-17,18,
Av. Sonora,2024-09-17,19,
Av. Sonora,2024-09-17,20,
Av. Sonora,2024-09-17,21,
Av. Sonora,2024-09-17,22,
Av. Sonora,2024-09-17,23,
Av. Sonora,2024-09-18,0,
Av. Sonora,2024-09-18,1,
Av. Sonora,2024-09-18,2,
Av. Sonora,2024-09-18,3,
Av. Sonora,2024-09-18,4,
Av. Sonora,2024-09-18,5,
Av. Sonora,2024-09-18,6,
Av. Sonora,2024-09-18,7,
Av. Sonora,2024-09-18,8,
Av. Sonora,2024-09-18,9,
Av. Sonora,2024-09-18,10,
Av. Sonora,2024-09-18,11,
Av. Sonora,2024-09-18,12,
Av. Sonora,2024-09-18,13,
Av. Sonora,2024-09-18,14,
Av. Sonora,2024-09-18,15,
Av. Sonora,2024-09-18,16,
Av. Sonora,2024-09-18,17,
Av. Sonora,2024-09-18,18,
Av. Sonora,2024-09-18,19,
Av. Sonora,2024-09-18,20,
Av. Sonora,2024-09-18,21,
Av. Sonora,2024-09-18,22,
Av. Sonora,2024-09-18,23,
Av. Sonora,2024-09-19,0,
Av. Sonora,2024-09-19,1,
Av. Sonora,2024-09-19,2,
Av. Sonora,2024-09-19,3,
Av. Sonora,2024-09-19,4,
Av. Sonora,2024-09-19,5,
Av. Sonora,2024-09-19,6,
Av. Sonora,2024-09-19,7,
Av. Sonora,2024-09-19,8,
Av. Sonora,2024-09-19,9,
Av. Sonora,2024-09-19,10,
Av. Sonora,2024-09-19,11,
Av. Sonora,2024-09-19,12,
Av. Sonora,2024-09-19,13,
Av. Sonora,2024-09-19,14,
Av. Sonora,2024-09-19,15,
Av. Sonora,2024-09-19,16,
Av. Sonora,2024-09-19,17,
Av. Sonora,2024-09-19,18,
Av. Sonora,2024-09-19,19,
Av. Sonora,2024-09-19,20,
Av. Sonora,2024-09-19,21,
Av. Sonora,2024-09-19,22,
Av. Sonora,2024-09-19,23,
Av. Sonora,2024-09-20,0,
Av. Sonora,2024-09-20,1,
Av. Sonora,2024-09-20,2,
Av. Sonora,2024-09-20,3,
Av. Sonora,2024-09-20,4,
Av. Sonora,2024-09-20,5,
Av. Sonora,2024-09-20,6,
Av. Sonora,2024-09-20,7,
Av. Sonora,2024-09-20,8,
Av. Sonora,2024-09-20,9,
Av. Sonora,2024-09-20,10,
Av. Sonora,2024-09-20,11,
Av. Sonora,2024-09-20,12,
Av. Sonora,2024-09-20,13,
Av. Sonora,2024-09-20,14,
Av. Sonora,2024-09-20,15,
Av. Sonora,2024-09-20,16,
Av. Sonora,2024-09-20,17,
Av. Sonora,2024-09-20,18,
Av. Sonora,2024-09-20,19,
Av. Sonora,2024-09-20,20,
Av. Sonora,2024-09-20,21,
Av. Sonora,2024-09-20,22,
Av. Sonora,2024-09-20,23,
Av. Sonora,2024-09-21,0,
Av. Sonora,2024-09-21,1,
Av. Sonora,2024-09-21,2,
Av. Sonora,2024-09-21,3,
Av. Sonora,2024-09-21,4,
Av. Sonora,2024-09-21,5,
Av. Sonora,2024-09-21,6,
Av. Sonora,2024-09-21,7,
Av. Sonora,2024-09-21,8,
Av. Sonora,2024-09-21,9,
Av. Sonora,2024-09-21,10,
Av. Sonora,2024-09-21,11,
Av. Sonora,2024-09-21,12,
Av. Sonora,2024-09-21,13,
Av. Sonora,2024-09-21,14,
Av. Sonora,2024-09-21,15,
Av. Sonora,2024-09-21,16,
Av. Sonora,2024-09-21,17,
Av. Sonora,2024-09-21,18,
Av. Sonora,2024-09-21,19,
Av. Sonora,2024-09-21,20,
Av. Sonora,2024-09-21,21,
Av. Sonora,2024-09-21,22,
Av. Sonora,2024-09-21,23,
Av. Sonora,2024-09-22,0,
Av. Sonora,2024-09-22,1,
Av. Sonora,2024-09-22,2,
Av. Sonora,2024-09-22,3,
Av. Sonora,2024-09-22,4,
Av. Sonora,2024-09-22,5,
Av. Sonora,2024-09-22,6,
Av. Sonora,2024-09-22,7,
Av. Sonora,2024-09-22,8,
Av. Sonora,2024-09-22,9,
Av. Sonora,2024-09-22,10,
Av. Sonora,2024-09-22,11,
Av. Sonora,2024-09-22,12,
Av. Sonora,2024-09-22,13,
Av. Sonora,2024-09-22,14,
Av. Sonora,2024-09-22,15,
Av. Sonora,2024-09-22,16,
Av. Sonora,2024-09-22,17,
Av. Sonora,2024-09-22,18,
Av. Sonora,2024-09-22,19,
Av. Sonora,2024-09-22,20,
Av. Sonora,2024-09-22,21,
Av. Sonora,2024-09-22,22,
Av. Sonora,2024-09-22,23,
Av. Sonora,2024-09-23,0,
Av. Sonora,2024-09-23,1,
Av. Sonora,2024-09-23,2,
Av. Sonora,2024-09-23,3,
Av. Sonora,2024-09-23,4,
Av. Sonora,2024-09-23,5,
Av. Sonora,2024-09-23,6,
Av. Sonora,2024-09-23,7,
Av. Sonora,2024-09-23,8,
Av. Sonora,2024-09-23,9,
Av. Sonora,2024-09-23,10,
Av. Sonora,2024-09-23,11,
Av. Sonora,2024-09-23,12,
Av. Sonora,2024-09-23,13,
Av. Sonora,2024-09-23,14,
Av. Sonora,2024-09-23,15,
Av. Sonora,2024-09-23,16,
Av. Sonora,2024-09-23,17,
Av. Sonora,2024-09-23,18,
Av. Sonora,2024-09-23,19,
Av. Sonora,2024-09-23,20,
Av. Sonora,2024-09-23,21,
Av. Sonora,2024-09-23,22,
Av. Sonora,2024-09-23,23,
Av. Sonora,2024-09-24,0,
Av. Sonora,2024-09-24,1,
Av. Sonora,2024-09-24,2,
Av. Sonora,2024-09-24,3,
Av. Sonora,2024-09-24,4,
Av. Sonora,2024-09-24,5,
Av. Sonora,2024-09-24,6,
Av. Sonora,2024-09-24,7,
Av. Sonora,2024-09-24,8,
Av. Sonora,2024-09-24,9,
Av. Sonora,2024-09-24,10,
Av. Sonora,2024-09-24,11,
Av. Sonora,2024-09-24,12,
Av. Sonora,2024-09-24,13,
