Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-14T22:47:28.475653,580,632,5652,35.08137931034483,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T22:47:29.691250,238,247,987,14.929411764705883,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T22:47:30.897397,253,254,1022,14.542292490118578,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-14T22:47:32.204834,93,111,768,29.729032258064517,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-14T22:47:33.395662,248,282,1220,17.70967741935484,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-14T22:47:34.574403,283,272,1110,14.120141342756185,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-14T22:47:35.789026,55,75,535,35.01818181818182,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-14T22:47:36.974352,388,282,954,8.851546391752578,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-14T22:47:38.160528,108,95,298,9.933333333333334,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-14T22:47:39.348931,53,55,156,10.59622641509434,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-14T23:17:40.655238,467,442,2252,17.360171306209853,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-14T23:17:41.839381,170,192,1103,23.35764705882353,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-14T23:17:43.024716,606,623,3164,18.796039603960395,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-14T23:17:44.215061,567,632,5652,35.885714285714286,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T23:17:45.433314,210,247,987,16.919999999999998,14.385425101214576
